def,ID pers,ID,ID loan,п1,п2,п3,п4,п5,п6,п7,п8,п9,п10,п11,п12,п13,п14,п15,п16,п17,п18,п19,п20,п21,п22,п23,п24,п25,п26,п27,п28,п29,п30,п31,п32,п33,п34,п35,п36,п37,п38,п39,п40,п41,п42,п43,п44,п45,п46,п47,п48,п49,п50,п51,п52,п53,п54,п55,п56,п57,п58,п59,п60,п61,п62,п63,п64,п65,п66,
0,1024Q0,55.231221.001,55-231221-1-1,Потенциальный клиент,Нет,Нет,24.9,2070,2070,60,60,42,2,бе,нв,1,с,р,0,0,0,сс,п,р,77,пп,Нет,Нет,Нет,0,1,362.78,362.78,295.2,295.2,р,36.69,900,дф,851.31,1290.3,851.31,Да,55000,2021-12-23 12:25 PM,,и,,Нет,Нет,Нет,Да,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,2070,Нет,Да,89,
0,1024WU,55.231221.002,55-231221-1-2,Потенциальный клиент,Нет,Нет,24.9,6000,6000,60,60,30,2,бе,нв,1,р,б,7,1,0,в,п,с,18,т,Нет,Нет,Нет,0,6,738.17,738.17,459.87,459.87,р,35.36,1400,дф,1109.59,1120.1,1109.59,Да,55000,2021-12-23 5:32 PM,,и,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,6000,Нет,Да,18,
0,097WV0,56.231221.004,56-231221-1-2,Потенциальный клиент,Нет,Нет,24.9,7700,6100,60,60,47,2,бе,нв,1,р,б,8,2,0,в,п,п,98,т,Нет,Нет,Нет,0,0,506.4,506.4,348.28,348.28,и,38.94,1248.84,дз,0,0,1248.84,Да,56000,2021-12-23 4:24 PM,,и,813,Нет,Да,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,6100,Нет,Да,0,
0,449844,66.231221.001,66-231221-1-1,Потенциальный клиент,Нет,Нет,24.9,650,650,60,60,42,2,бе,нв,1,с,б,18,0,0,в,п,с,261,о,Нет,Нет,Нет,1,0,328.78,328.78,239.54,239.54,р,4.34,650,дф,560.76,866.6,560.76,Да,66000,2021-12-23 12:49 PM,,зн,,Нет,Нет,Нет,Да,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,650,Нет,Да,6,
0,1025CF,67.231221.002,67-241221-1-1,Потенциальный клиент,Нет,Нет,24.9,10000,10000,60,60,30,1,бе,за,1,р,б,8,3,0,сс,п,с,41,у,Нет,Нет,Нет,0,0,3408.77,3408.77,3399.99,3399.99,р,12.78,4389.82,дз,375.56,874.4,4389.82,Да,67000,2021-12-24 3:08 PM,,зн,,Нет,Нет,Нет,Да,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,10000,Нет,Да,41,
0,096JNI,74.231221.002,74-241221-1-1,Массовый сегмент,Нет,Нет,24.9,11600,11600,60,60,23,2,бе,нв,1,г,н,0,0,0,в,п,с,62,у,Нет,Нет,Нет,0,1,771.08,771.08,771.08,771.08,р,39.74,1092.3,дз,926.43,874.4,1092.3,Да,74000,2021-12-23 3:49 PM,,и,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,11600,Нет,Да,62,
0,0979ZN,75.231221.001,75-231221-1-1,Массовый сегмент,Да,Нет,24.9,7000,7000,60,60,39,1,бе,нв,1,с,р,0,2,0,сс,п,р,127,бу,Нет,Нет,Нет,0,1,1098.72,1098.72,691.55,691.55,р,27.54,2150,ду,1840.44,1388,1479.45,Да,75000,2021-12-23 12:48 PM,,и,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,7000,Нет,Да,112,
0,1024PD,78.231221.002,78-231221-1-1,Потенциальный клиент,Нет,Нет,24.9,3500,3500,60,60,49,1,бе,за,1,с,б,15,1,0,с,п,с,268,пп,Нет,Нет,Нет,0,0,458.17,458.17,231.8,231.8,р,28.66,1000,дф,816.8,1290.3,816.8,Да,78000,2021-12-23 11:37 AM,,и,988,Нет,Да,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,3500,Нет,Да,227,
0,09447J,84.231221.001,84-241221-1-1,Массовый сегмент,Нет,Нет,24.9,4000,4000,60,60,28,1,бе,ос,1,с,б,5,0,0,в,п,с,3,т,Нет,Нет,Нет,0,1,687.78,687.78,686.87,686.87,р,23.8,1200,дф,1126.48,1120.1,1126.48,Да,84000,2021-12-23 5:23 PM,,и,475,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,4000,Нет,Да,4,
0,102MCE,93.231221.001,93-241221-1-1,Потенциальный клиент,Нет,Нет,24.9,10000,4000,60,60,34,1,бе,нв,1,с,б,14,2,0,сс,п,с,176,кх,Нет,Нет,Нет,0,4,407.56,407.56,151.91,151.91,р,18.84,1050,дф,794.35,816.2,794.35,Да,93000,2021-12-24 9:38 AM,,зн,,Нет,Нет,Нет,Да,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,4000,Нет,Да,177,
0,1024T1,93.231221.004,93-231221-1-1,Потенциальный клиент,Нет,Нет,24.9,7665,7665,60,60,21,1,бе,за,1,с,н,0,0,0,с,п,р,6,пп,Нет,Нет,Нет,0,2,801.78,801.78,644.97,644.97,р,39.17,1300,дф,1116.94,1290.3,1116.94,Да,93000,2021-12-23 4:51 PM,,и,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,7665,Нет,Да,6,
0,1024OM,94.231221.002,94-231221-1-1,Потенциальный клиент,Нет,Нет,24.9,7000,7000,54,54,58,2,бе,нв,1,с,в,0,0,0,в,п,с,207,о,Нет,Нет,Нет,0,0,878.78,878.78,622.02,622.02,р,29.5,1200,дф,948.06,866.6,948.06,Да,94000,2021-12-23 12:01 PM,,и,,Нет,Нет,Нет,Да,24.9,,54,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,7000,Нет,Да,14,
0,1025BL,50.241221.001,50-271221-1-1,Потенциальный клиент,Нет,Нет,24.9,8000,4000,60,60,34,1,бе,нв,1,и,р,0,1,0,в,п,с,191,пп,Нет,Нет,Нет,2,0,1637.17,1637.17,863.58,863.58,р,39.97,2316,дф,1991.93,1290.3,1991.93,Да,50000,2021-12-24 4:57 PM,,и,553,Нет,Да,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,4000,Нет,Да,191,
0,10247U,51.241221.002,51-241221-1-1,Потенциальный клиент,Нет,Нет,24.9,500,500,60,60,43,1,бе,нв,1,р,р,0,1,0,с,п,р,125,пп,Нет,Нет,Нет,1,1,238.17,238.17,196.79,196.79,р,2.76,750,дф,678.62,1290.3,678.62,Да,51000,2021-12-24 1:46 PM,,зн,,Нет,Нет,Нет,Да,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Нет,500,Нет,Да,19,
0,1026XQ,52.241221.002,52-281221-1-1,Потенциальный клиент,Нет,Нет,24.9,15000,5000,60,60,56,1,хо,нв,1,о,н,0,0,0,с,п,с,48,бу,Нет,Нет,Нет,0,0,1178.78,1178.78,938.4,938.4,р,14.85,1500,р,0,1388,1259.62,Нет,52000,2021-12-24 1:32 PM,,и,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,5000,Нет,Да,0,
0,1025AE,52.241221.003,52-241221-1-2,Потенциальный клиент,Нет,Нет,24.9,1800,1800,60,60,38,1,бе,нв,1,и,н,0,0,0,с,п,р,161,сх,Нет,Нет,Нет,1,0,330.78,330.78,256.06,256.06,р,31,800,дф,739.04,919.2,739.04,Да,52000,2021-12-24 2:51 PM,,и,,Нет,Нет,Нет,Да,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,1800,Нет,Да,9,
0,1025B5,53.241221.003,53-241221-1-1,Потенциальный клиент,Нет,Нет,24.9,8000,6800,60,60,23,2,бе,нв,1,р,б,0,0,0,сс,п,с,40,пп,Нет,Нет,Нет,0,0,378.78,378.78,359.49,359.49,р,39.1,700,дз,703.97,1290.3,700,Да,53000,2021-12-24 3:40 PM,,и,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,6800,Нет,Да,40,
1,514452,65.241221.001,65-241221-1-1,Массовый сегмент,Нет,Нет,24.9,1000,1000,36,36,59,1,бе,за,2,р,в,0,0,0,сс, ,нп,0, ,Нет,Нет,Нет,0,2,74.22,74.22,69.46,69.46,н,29.52,485.44,дз,0,0,485.44,Да,65000,2021-12-24 3:22 PM,,дк,,Нет,Нет,Нет,Да,24.9,,36,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,1000,Нет,Да,0,
0,239817,66.241221.002,66-241221-1-1,Массовый сегмент,Нет,Нет,24.9,2100,2100,36,36,52,2,бе,нв,1,с,в,0,0,0,сс,п,с,327,о,Нет,Нет,Нет,0,0,508.78,508.78,500.94,500.94,р,27.68,1000,дф,995.94,866.6,995.94,Да,66000,2021-12-24 12:08 PM,,бк,,Нет,Нет,Нет,Да,0,24.9,36,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,2100,Нет,Да,227,
1,095LDD,66.241221.005,66-271221-1-1,Массовый сегмент,Нет,Нет,24.9,1502,1000,60,60,39,2,бе,нв,1,с,н,0,1,0,в,п,р,54,у,Нет,Нет,Нет,0,0,68.17,68.17,37.45,37.45,р,19.69,600,дз,766.43,874.4,600,Да,66000,2021-12-27 10:24 AM,,зн,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,1000,Нет,Да,53,
0,091P8A,67.241221.002,67-241221-1-2,Массовый сегмент,Да,Нет,24.9,6900,6900,60,60,43,1,бе,за,1,с,б,6,1,0,с,п,р,36,пп,Нет,Нет,Нет,0,1,350.85,350.85,382.84,382.84,р,36.34,952.68,дз,690.41,1290.3,952.68,Да,67000,2021-12-24 3:52 PM,,дк,,Нет,Нет,Нет,Да,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,6900,Нет,Да,36,
0,1026JL,75.241221.002,75-271221-1-1,Потенциальный клиент,Нет,Нет,24.9,4500,2000,60,60,29,2,бе,нв,1,р,б,2,1,0,сс,п,с,15,т,Нет,Нет,Нет,0,0,187.56,187.56,140.6,140.6,р,39.29,1100,дф,902.05,1120.1,902.05,Да,75000,2021-12-27 8:36 AM,,зн,,Нет,Нет,Нет,Да,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,2000,Нет,Да,15,
0,1025B3,78.241221.003,78-241221-1-1,Потенциальный клиент,Нет,Нет,24.9,7000,7000,60,60,44,2,бе,нв,1,с,б,12,0,0,в,п,с,20,т,Нет,Нет,Нет,2,4,678.78,678.78,678.78,678.78,р,26.19,1000,дз,1010.5,1120.1,1000,Да,78000,2021-12-24 3:17 PM,,и,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,7000,Нет,Да,20,
0,275774,83.241221.002,83-241221-1-1,Массовый сегмент,Нет,Нет,24.9,1500,1500,60,60,57,2,бе,нв,1,р,н,0,0,0,сс,п,р,107,т,Нет,Нет,Нет,0,6,578.78,578.78,716.37,716.37,р,24.5,1300,дф,1299.97,1120.1,1299.97,Да,83000,2021-12-24 1:59 PM,,и,830,Нет,Да,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,1500,Нет,Да,107,
0,388145,86.241221.001,86-241221-1-1,Массовый сегмент,Нет,Нет,24.9,3500,3500,36,36,59,2,бе,нв,1,с,в,0,0,0,сс,п,нп,0, ,Нет,Нет,Нет,0,0,268.63,268.63,270.24,270.24,н,39.32,694.85,р,0,0,694.85,Да,86000,2021-12-24 1:28 PM,,зн,880,Нет,Да,Нет,Нет,24.9,,36,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,3500,Нет,Да,0,
0,1025C8,86.241221.003,86-281221-1-2,Потенциальный клиент,Нет,Нет,24.9,2000,1200,60,60,38,1,бе,за,1,р,б,6,0,0,сс,п,с,214,у,Нет,Нет,Нет,0,1,918.78,918.78,536.48,536.48,р,39.34,1340,дз,1346.28,874.4,1340,Да,86000,2021-12-24 5:07 PM,,зн,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,1200,Нет,Да,214,
0,095GSH,98.241221.001,98-241221-1-1,Потенциальный клиент,Нет,Нет,24.9,2000,2000,60,60,41,1,бе,нв,1,р,б,1,1,1,с,п,р,83,кх,Нет,Нет,Нет,0,1,118.17,118.17,118.17,118.17,р,12.47,600,дз,1216.16,816.2,600,Да,98000,2021-12-24 12:17 PM,,и,243,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,2000,Нет,Да,83,
0,273530,50.271221.002,50-271221-1-5,Массовый сегмент,Да,Нет,24.9,5039,5039,24,24,30,1,бе,нв,1,и,б,7,2,1,сс,п,р,66,у,Нет,Нет,Нет,0,2,1476.56,1476.56,1748.6,1748.6,р,23.63,2719,ду,1801.07,874.4,2719,Да,50000,2021-12-27 12:53 PM,,зн,777,Нет,Да,Нет,Нет,24.9,,24,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,5039,Нет,Да,19,
0,196807,53.271221.001,53-271221-1-7,Массовый сегмент,Да,Нет,24.9,3070,3070,60,60,22,2,бе,нв,1,р,н,0,0,0,сс,п,р,45,р,Нет,Нет,Нет,0,0,321.26,321.26,323.25,323.25,р,28.67,742.48,дз,655.31,891.9,742.48,Да,53000,2021-12-27 12:09 PM,,дк,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,3070,Нет,Да,45,
0,099VCP,53.271221.002,53-271221-1-11,Массовый сегмент,Нет,Нет,24.9,1500,1200,60,60,56,2,бе,нв,1,с,б,26,0,0,сс,п,р,20,т,Нет,Нет,Нет,0,0,212.83,212.83,46.39,46.39,р,37.24,560,дф,514.21,1120.1,514.21,Да,53000,2021-12-27 12:50 PM,,и,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,1200,Нет,Да,8,
0,724942,53.271221.005,53-271221-1-12,Массовый сегмент,Нет,Нет,24.9,3070,1000,60,60,36,2,бе,нв,1,с,р,0,1,0,сс,п,с,21,пп,Нет,Нет,Нет,0,0,828.78,828.78,350.9,350.9,р,39.08,1400,дф,1305.51,1290.3,1305.51,Да,53000,2021-12-27 4:08 PM,,дк,,Нет,Нет,Нет,Да,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,1000,Нет,Да,21,
0,1026D8,54.271221.003,54-271221-1-1,Потенциальный клиент,Нет,Нет,24.9,2110,2110,24,24,22,1,бе,от,1,р,н,0,0,0,сс,п,с,4,бу,Нет,Нет,Нет,0,3,378.78,378.78,378.78,378.78,р,18.81,700,дз,939.4,1388,700,Нет,54000,2021-12-27 3:07 PM,,и,,Нет,Нет,Нет,Да,24.9,,24,Нет,Нет,Нет,Нет,Нет,Да,Нет,,Да,Да,2110,Нет,Да,4,
0,535266,54.271221.004,54-271221-1-2,Потенциальный клиент,Нет,Нет,24.9,1355,1355,60,60,32,1,бе,за,1,о,б,5,1,0,с,п,с,71,у,Нет,Нет,Нет,0,1,418.17,418.17,330.39,330.39,р,15.39,900,дз,1504.6,874.4,900,Да,54000,2021-12-27 5:11 PM,,зн,,Нет,Нет,Нет,Да,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,1355,Нет,Да,90,
1,10259R,55.271221.002,55-271221-1-1,Потенциальный клиент,Нет,Нет,24.9,1370,1370,60,60,37,2,бе,нв,1,с,р,0,1,0,сс,п,пр,14,к,Нет,Нет,Нет,0,0,483.17,483.17,252.94,252.94,р,23.32,1000,дф,891.33,891.9,891.33,Да,55000,2021-12-27 11:58 AM,,зн,120,Нет,Да,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,1370,Нет,Да,13,
0,1024F3,57.271221.001,57-271221-1-1,Потенциальный клиент,Нет,Нет,24.9,20000,20000,60,60,33,2,бе,нв,1,р,р,0,0,0,в,п,п,122,пн,Нет,Нет,Нет,0,0,9183.85,9183.85,7511.88,7511.88,и,9.55,9505.07,р,335.01,0,9505.07,Да,57000,2021-12-27 2:15 PM,,и,495,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,20000,Нет,Да,61,
0,289800,58.271221.004,58-281221-1-1,Массовый сегмент,Да,Нет,24.9,4000,4000,60,60,55,2,бе,нв,2,с,б,31,0,0,с,п,р,381,зо,Нет,Нет,Нет,0,0,788.78,788.78,918.89,918.89,р,18.63,1200,ду,1177.74,1094.2,1340.1,Да,58000,2021-12-27 1:22 PM,,дк,,Нет,Нет,Нет,Да,0,24.9,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,4000,Нет,Да,227,
0,094H6D,62.271221.003,62-271221-1-1,Массовый сегмент,Нет,Нет,24.9,3500,3500,60,60,28,1,бе,нв,1,о,н,0,0,0,с,п,с,3,т,Нет,Нет,Нет,0,0,1128.78,1128.78,1088.66,1088.66,р,28.95,1800,дз,2813.33,1120.1,1800,Да,62000,2021-12-27 3:32 PM,,и,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Да,Нет,Нет,Нет,Нет,Нет,,Да,Да,3500,Нет,Да,3,
0,690032,62.271221.004,62-271221-1-2,Массовый сегмент,Да,Нет,24.9,2000,2000,60,60,60,1,бе,нв,1,с,б,38,0,0,в,п,ро,215,у,Нет,Нет,Нет,0,12,721.78,721.78,572.95,572.95,р,13.92,1113,ду,930.69,874.4,951.86,Да,62000,2021-12-27 4:07 PM,,дк,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,2000,Нет,Да,227,
0,231554,65.271221.002,65-271221-1-1,Массовый сегмент,Нет,Нет,24.9,2000,2000,36,36,59,1,бе,за,1,с,б,34,0,0,в,п,пр,278,о,Нет,Нет,Нет,0,0,978.78,978.78,978.78,978.78,р,7.47,1300,дз,1483.58,866.6,1300,Да,65000,2021-12-27 2:06 PM,,сб,,Нет,Нет,Нет,Нет,24.9,,36,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,2000,Нет,Да,143,
0,099S21,66.271221.004,66-271221-1-2,Массовый сегмент,Нет,Нет,24.9,2070,2070,60,60,34,1,бе,нв,1,с,б,4,0,0,сс,п,р,9,кх,Нет,Нет,Нет,1,0,458.78,458.78,145.76,145.76,р,38.24,900,дф,630.74,816.2,630.74,Да,66000,2021-12-27 5:13 PM,,зн,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,2070,Нет,Да,9,
0,477145,74.271221.001,74-281221-1-1,Массовый сегмент,Нет,Нет,24.9,550,550,60,60,41,1,бе,ос,1,с,б,10,2,0,вв,п,с,17,б,Нет,Нет,Нет,0,0,1573.45,1573.45,604.5,604.5,р,37.35,2900,дф,1957.41,1897.6,1957.41,Да,74000,2021-12-27 2:42 PM,,и,974,Нет,Нет,Нет,Да,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,550,Нет,Да,18,
0,099VO6,75.271221.002,75-281221-1-4,Массовый сегмент,Да,Нет,24.9,9100,8500,60,60,22,2,бе,нв,1,р,н,0,0,0,сс,п,с,5,ит,Нет,Нет,Нет,0,0,774.78,774.78,719.28,719.28,р,39.81,1275,ду,1060.54,4116.1,1200.29,Да,75000,2021-12-27 6:55 PM,,и,638,Нет,Да,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,8500,Нет,Да,5,
0,1026I5,76.271221.002,76-271221-1-2,Потенциальный клиент,Нет,Нет,24.9,10000,6000,60,60,48,1,бе,за,1,с,р,0,0,0,в,п,р,321,кх,Нет,Нет,Нет,0,3,1068.78,1068.78,834.2,834.2,р,39.94,1550,дз,1553.78,816.2,1550,Да,76000,2021-12-27 5:23 PM,,зн,857,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Да,Нет,,Да,Да,6000,Нет,Да,227,
0,092TYY,78.271221.002,78-271221-1-1,Массовый сегмент,Да,Нет,24.9,8000,8000,60,60,50,2,бе,нв,1,р,б,29,0,0,сс,п,с,362,пп,Нет,Нет,Нет,0,0,1214.78,1214.78,1215.39,1215.39,р,19.48,1536,р,1016.95,1290.3,1536.61,Да,78000,2021-12-27 4:42 PM,,и,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,8000,Нет,Да,227,
0,768753,81.271221.002,81-281221-1-1,Массовый сегмент,Нет,Нет,24.9,5000,5000,24,24,48,2,бе,нв,1,с,б,28,0,0,сс,п,п,33,т,Нет,Нет,Нет,0,3,17771.83,17771.83,17904.06,17904.06,и,1.95,18268.66,р,0,0,18268.66,Да,81000,2021-12-28 12:24 PM,,зн,458,Нет,Нет,Нет,Нет,24.9,,24,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,5000,Нет,Да,0,
0,1027MC,83.271221.001,83-301221-1-1,Потенциальный клиент,Нет,Нет,24.9,3500,3500,60,60,62,1,бе,нв,2,с,б,21,0,0,сс,п,п,153,у,Нет,Нет,Нет,0,1,448.41,448.41,470.2,470.2,и,37.21,1051.63,р,0,0,1051.86,Да,83000,2021-12-28 5:20 PM,,и,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,3500,Нет,Да,185,
0,755703,93.271221.001,93-271221-1-1,Массовый сегмент,Нет,Нет,24.9,20000,20000,60,60,43,1,бе,за,1,с,н,0,0,0,сс,п,п,139,т,Нет,Нет,Нет,1,0,5527.78,5527.78,5021.59,5021.59,и,20.8,6159,дз,0,0,6159,Да,93000,2021-12-27 3:50 PM,,и,,Нет,Нет,Нет,Да,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,20000,Нет,Да,0,
0,1026T8,50.281221.002,50-281221-1-1,Потенциальный клиент,Нет,Нет,24.9,31500,29500,60,60,43,1,бе,нв,1,с,б,16,3,0,в,п,пр,35,гу,Нет,Нет,Нет,0,0,2598.77,2598.77,2501.61,2501.61,р,39.57,3641.82,дз,3232.59,1250.9,3641.82,Да,50000,2021-12-28 2:41 PM,,зн,961,Нет,Да,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,29500,Нет,Да,23,
1,1016OG,52.281221.003,52-281221-1-2,Массовый сегмент,Нет,Нет,24.9,6500,3000,60,60,49,2,бе,нв,1,с,р,0,0,0,сс,п,с,61,пп,Нет,Нет,Нет,0,0,1288.78,1288.78,296.45,296.45,р,37.76,1800,дф,812.1,1290.3,812.1,Да,52000,2021-12-28 3:18 PM,,дк,,Нет,Нет,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,3000,Нет,Да,61,
0,533219,53.281221.002,53-281221-1-3,Массовый сегмент,Нет,Нет,24.9,7000,7000,60,60,46,1,бе,нв,1,с,б,24,3,0,с,п,п,176,у,Нет,Нет,Нет,0,3,1993.7,1993.7,1886.94,1886.94,и,26.35,3296.75,дз,59.37,0,3296.75,Да,53000,2021-12-28 12:36 PM,,дк,997,Нет,Да,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,7000,Нет,Да,73,
0,095V0T,53.281221.003,53-281221-1-4,Массовый сегмент,Нет,Нет,24.9,5200,5200,60,60,37,1,бе,нв,1,р,р,0,0,0,сс,п,с,218,у,Нет,Нет,Нет,0,3,843.78,843.78,735.46,735.46,р,21.14,1200,дф,1093.23,874.4,1093.23,Да,53000,2021-12-28 12:41 PM,,дк,,Нет,Нет,Нет,Да,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,5200,Нет,Да,218,
1,10266Q,56.281221.004,56-291221-1-1,Потенциальный клиент,Нет,Нет,24.9,1450,1450,24,24,22,1,бе,но,1,с,н,0,0,0,сс,п,р,10,т,Нет,Нет,Нет,1,0,478.78,478.78,478.78,478.78,р,11.31,800,дз,1141.59,1120.1,800,Нет,56000,2021-12-28 5:26 PM,,зн,,Нет,Нет,Нет,Нет,24.9,,24,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,1450,Нет,Да,10,
0,561791,58.281221.001,58-281221-1-2,Массовый сегмент,Да,Нет,24.9,20000,20000,60,60,43,2,бе,нв,2,с,б,2,2,0,вв,п,ро,75,т,Нет,Нет,Нет,0,2,3279.52,3279.52,2515.84,2515.84,р,38.55,3921.96,ду,217.15,1120.1,3921.96,Да,58000,2021-12-28 2:41 PM,,и,906,Нет,Да,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,20000,Нет,Да,75,
0,335054,58.281221.002,58-301221-1-4,Массовый сегмент,Нет,Нет,24.9,60000,50000,60,60,49,1,бе,за,2,с,б,24,0,0,с,п,п,268,пп,Нет,Нет,Нет,1,3,7547.16,7547.16,4441.13,4441.13,и,39.28,9284.89,р,0,0,5013,Да,58000,2021-12-29 5:26 PM,,и,959,Нет,Да,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,50000,Нет,Да,0,
0,247290,58.281221.003,58-301221-1-3,Потенциальный клиент,Нет,Нет,24.9,13400,8000,60,60,51,1,бе,за,2,с,б,8,1,0,сс,п,р,9,пп,Нет,Нет,Нет,0,0,811.89,811.89,597.71,597.71,р,39.69,1293.72,дз,863.44,1290.3,1293.72,Да,58000,2021-12-28 6:13 PM,,и,847,Нет,Да,Нет,Нет,24.9,,60,Нет,Нет,Нет,Нет,Нет,Нет,Нет,,Да,Да,8000,Нет,Да,9,
